price,bed,bath,acre_lot,state,house_size,state_number
259900.0,3.0,2.0,0.32,New York,1800.0,6
234999.0,8.0,3.0,0.05,New York,4992.0,6
2699000.0,5.0,2.0,0.15,New York,2400.0,6
299000.0,3.0,2.0,8.17,New York,1612.0,6
149900.0,4.0,2.0,0.88,New York,3184.0,6
259900.0,3.0,2.0,0.27,New York,1624.0,6
519900.0,4.0,3.0,0.28,New York,2840.0,6
264900.0,4.0,2.0,0.15,New York,1800.0,6
779000.0,1.0,1.0,0.06,New York,750.0,6
379900.0,3.0,3.0,0.44,New York,1889.0,6
173000.0,3.0,2.0,8.17,New York,1456.0,6
79900.0,3.0,1.0,0.12,New York,784.0,6
259000.0,3.0,1.0,6.71,New York,864.0,6
225000.0,4.0,1.0,0.7,New York,1492.0,6
1100000.0,6.0,3.0,0.22,New York,3506.0,6
539000.0,3.0,2.0,10.6,New York,1824.0,6
7500000.0,6.0,11.0,5.11,New York,10500.0,6
1250000.0,5.0,3.0,0.05,New York,1568.0,6
189900.0,3.0,1.0,0.12,New York,1167.0,6
319900.0,3.0,2.0,0.51,New York,1624.0,6
4500000.0,7.0,7.0,2.48,New York,7000.0,6
199900.0,3.0,2.0,0.13,New York,1120.0,6
390000.0,3.0,2.0,1.3,New York,1336.0,6
1150000.0,3.0,2.0,0.51,New York,1600.0,6
214900.0,3.0,1.0,0.53,New York,1224.0,6
550000.0,3.0,3.0,25.01,New York,2300.0,6
69900.0,2.0,1.0,0.09,New York,966.0,6
948000.0,4.0,3.0,0.06,New York,1700.0,6
240000.0,2.0,1.0,0.69,New York,1020.0,6
649000.0,4.0,2.0,0.03,New York,2512.0,6
1850000.0,4.0,4.0,31.04,New York,2782.0,6
126900.0,3.0,1.0,0.2,New York,875.0,6
285000.0,3.0,2.0,0.58,New York,1222.0,6
1999999.0,4.0,4.0,0.31,New York,3000.0,6
175000.0,3.0,2.0,0.19,New York,1368.0,6
259900.0,3.0,4.0,33.55,New York,2095.0,6
119900.0,3.0,2.0,0.11,New York,1335.0,6
189900.0,3.0,2.0,0.19,New York,1588.0,6
399000.0,1.0,2.0,0.01,New York,1450.0,6
649999.0,3.0,2.0,0.07,New York,1200.0,6
399999.0,4.0,3.0,0.18,New York,1400.0,6
749000.0,5.0,3.0,0.24,New York,2535.0,6
159900.0,4.0,2.0,0.13,New York,1414.0,6
749000.0,4.0,3.0,0.16,New York,1802.0,6
899000.0,3.0,3.0,0.04,New York,1404.0,6
219900.0,3.0,2.0,0.98,New York,2332.0,6
599000.0,3.0,3.0,0.11,New York,2255.0,6
979000.0,8.0,5.0,0.04,New York,3297.0,6
120000.0,5.0,2.0,0.18,New York,1664.0,6
629999.0,5.0,3.0,0.9,New York,1800.0,6
209900.0,3.0,2.0,0.18,New York,1803.0,6
1200000.0,4.0,3.0,0.27,New York,2663.0,6
360000.0,4.0,2.0,0.09,New York,1707.0,6
149900.0,4.0,2.0,0.3,New York,1442.0,6
139900.0,3.0,1.0,0.11,New York,1020.0,6
118500.0,3.0,1.0,0.05,New York,1456.0,6
720000.0,4.0,3.0,1.02,New York,6400.0,6
80000.0,3.0,1.0,0.1,New York,1161.0,6
230000.0,3.0,2.0,0.14,New York,1637.0,6
79850.0,3.0,1.0,0.43,New York,1408.0,6
1050000.0,4.0,3.0,0.04,New York,2022.0,6
449900.0,2.0,1.0,0.19,New York,900.0,6
250000.0,6.0,3.0,0.02,New York,1860.0,6
2250000.0,2.0,2.0,0.12,New York,1173.0,6
1725000.0,4.0,3.0,0.2,New York,2320.0,6
895000.0,3.0,1.0,0.25,New York,904.0,6
599000.0,3.0,2.0,2.3,New York,1689.0,6
167900.0,2.0,2.0,0.27,New York,1063.0,6
369900.0,3.0,3.0,0.34,New York,1956.0,6
99900.0,3.0,1.0,0.18,New York,943.0,6
164000.0,3.0,2.0,0.15,New York,1928.0,6
109900.0,4.0,2.0,0.35,New York,1834.0,6
849000.0,4.0,4.0,0.17,New York,3889.0,6
600000.0,3.0,3.0,0.37,New York,1400.0,6
788000.0,4.0,4.0,0.15,New York,2059.0,6
965000.0,6.0,2.0,0.12,New York,2948.0,6
749000.0,3.0,3.0,0.04,New York,1584.0,6
675000.0,3.0,3.0,0.06,New York,1440.0,6
1300000.0,7.0,2.0,0.05,New York,1800.0,6
124900.0,4.0,1.0,0.07,New York,1518.0,6
4750000.0,6.0,4.0,0.05,New York,4040.0,6
799999.0,4.0,2.0,0.07,New York,2083.0,6
399999.0,3.0,3.0,34.0,New York,2914.0,6
2060000.0,5.0,4.0,0.04,New York,2272.0,6
449900.0,7.0,3.0,1.13,New York,3100.0,6
100000.0,3.0,2.0,0.04,New York,972.0,6
1338000.0,7.0,4.0,0.06,New York,3600.0,6
85000.0,5.0,3.0,0.21,New York,2049.0,6
1788000.0,3.0,6.0,0.38,New York,2652.0,6
325000.0,3.0,2.0,0.59,New York,1566.0,6
195000.0,4.0,2.0,0.19,New York,1568.0,6
159999.0,2.0,2.0,1.0,New York,1299.0,6
159900.0,4.0,2.0,0.36,New York,1752.0,6
1290000.0,6.0,3.0,0.05,New York,3186.0,6
172000.0,3.0,2.0,0.82,New York,1352.0,6
480000.0,3.0,1.0,0.25,New York,2141.0,6
799000.0,5.0,3.0,0.07,New York,2512.0,6
720000.0,4.0,2.0,0.09,New York,1407.0,6
179900.0,3.0,2.0,0.18,New York,1484.0,6
160000.0,3.0,2.0,0.5,New York,1928.0,6
359900.0,3.0,2.0,0.3,New York,1776.0,6
2000000.0,3.0,2.0,0.23,New York,1477.0,6
239900.0,4.0,3.0,1.33,New York,2570.0,6
1888000.0,4.0,3.0,0.09,New York,2424.0,6
949000.0,3.0,2.0,0.09,New York,2610.0,6
344000.0,2.0,1.0,29.0,New York,1034.0,6
408999.0,3.0,1.0,0.17,New York,1197.0,6
139000.0,3.0,2.0,0.15,New York,1050.0,6
6250000.0,3.0,3.0,0.02,New York,2661.0,6
105000.0,2.0,1.0,0.07,New York,1407.0,6
6200000.0,7.0,9.0,4.0,New York,7500.0,6
359000.0,4.0,2.0,0.9,New York,3530.0,6
174900.0,3.0,2.0,0.21,New York,1351.0,6
180000.0,4.0,3.0,0.25,New York,2000.0,6
219900.0,3.0,2.0,0.11,New York,1046.0,6
118000.0,3.0,2.0,0.13,New York,1268.0,6
2000000.0,3.0,2.0,0.06,New York,2523.0,6
197900.0,4.0,1.0,0.36,New York,1587.0,6
195400.0,3.0,2.0,0.23,New York,1480.0,6
75000.0,4.0,1.0,0.08,New York,1524.0,6
160000.0,3.0,2.0,0.22,New York,2200.0,6
799999.0,2.0,2.0,0.03,New York,1228.0,6
449000.0,3.0,3.0,0.15,New York,2494.0,6
125000.0,3.0,1.0,0.39,New York,1256.0,6
259900.0,3.0,2.0,0.43,New York,1872.0,6
114900.0,3.0,1.0,0.19,New York,816.0,6
245000.0,3.0,3.0,0.09,New York,1540.0,6
185000.0,4.0,1.0,0.14,New York,1554.0,6
85000.0,3.0,1.0,0.1,New York,1270.0,6
185000.0,4.0,2.0,1.74,New York,1464.0,6
174900.0,3.0,2.0,7.62,New York,1300.0,6
249000.0,3.0,1.0,0.21,New York,1196.0,6
339000.0,4.0,2.0,0.54,New York,2200.0,6
2200000.0,2.0,2.0,267.2,New York,2012.0,6
159900.0,4.0,2.0,0.38,New York,1584.0,6
458000.0,3.0,1.0,0.05,New York,980.0,6
549900.0,3.0,2.0,0.21,New York,2100.0,6
325000.0,3.0,2.0,0.64,New York,1386.0,6
399900.0,4.0,3.0,0.13,New York,2196.0,6
899999.0,5.0,4.0,0.14,New York,3260.0,6
699000.0,4.0,3.0,0.05,New York,1512.0,6
499900.0,3.0,4.0,0.32,New York,2280.0,6
259900.0,4.0,2.0,0.12,New York,3544.0,6
176500.0,3.0,1.0,0.14,New York,1224.0,6
130000.0,3.0,1.0,1.02,New York,1000.0,6
1150000.0,4.0,5.0,3.0,New York,5077.0,6
675000.0,3.0,4.0,10.9,New York,2888.0,6
1795000.0,4.0,3.0,0.44,New York,2450.0,6
749999.0,3.0,2.0,0.08,New York,1400.0,6
460000.0,3.0,3.0,0.16,New York,1631.0,6
1099900.0,5.0,3.0,0.14,New York,2800.0,6
194900.0,3.0,2.0,0.17,New York,2400.0,6
369900.0,3.0,3.0,0.46,New York,2228.0,6
179900.0,2.0,2.0,0.16,New York,1180.0,6
2990000.0,6.0,4.0,2.0,New York,6000.0,6
159900.0,3.0,1.0,0.4,New York,1680.0,6
799000.0,3.0,2.0,0.23,New York,1568.0,6
174900.0,1.0,1.0,0.2,New York,829.0,6
260000.0,5.0,2.0,5.67,New York,2900.0,6
139900.0,2.0,2.0,0.09,New York,1406.0,6
199900.0,4.0,3.0,0.38,New York,2082.0,6
1600000.0,1.0,2.0,0.71,New York,1310.0,6
429000.0,2.0,2.0,0.14,New York,1653.0,6
299900.0,3.0,2.0,0.2,New York,1870.0,6
1199000.0,4.0,3.0,0.07,New York,1892.0,6
289900.0,3.0,2.0,2.0,New York,1596.0,6
665000.0,3.0,2.0,0.06,New York,1520.0,6
239000.0,3.0,2.0,0.34,New York,1736.0,6
89999.0,3.0,1.0,0.09,New York,1579.0,6
719000.0,6.0,3.0,0.1,New York,1976.0,6
164900.0,3.0,2.0,8.3,New York,1904.0,6
114900.0,3.0,2.0,0.11,New York,1536.0,6
279900.0,4.0,2.0,0.97,New York,2126.0,6
559900.0,3.0,2.0,0.4,New York,2200.0,6
799000.0,6.0,3.0,0.02,New York,3036.0,6
180000.0,3.0,1.0,0.14,New York,1599.0,6
360000.0,3.0,3.0,0.74,New York,1600.0,6
350000.0,3.0,3.0,0.28,New York,2013.0,6
1999999.0,6.0,7.0,2.53,New York,5980.0,6
3500000.0,5.0,5.0,0.67,New York,5000.0,6
1249900.0,7.0,5.0,0.26,New York,2748.0,6
365000.0,3.0,2.0,1.01,New York,1545.0,6
134000.0,5.0,2.0,0.11,New York,4792.0,6
79900.0,3.0,2.0,0.14,New York,1329.0,6
499995.0,5.0,2.0,0.17,New York,2112.0,6
270000.0,2.0,2.0,0.17,New York,1282.0,6
325000.0,4.0,2.0,0.86,New York,2124.0,6
585000.0,3.0,3.0,0.11,New York,1408.0,6
609000.0,2.0,2.0,9.88,New York,864.0,6
2120000.0,9.0,5.0,0.13,New York,5200.0,6
137000.0,3.0,2.0,0.2,New York,1152.0,6
139900.0,4.0,2.0,0.05,New York,2250.0,6
4250000.0,5.0,5.0,39.27,New York,5000.0,6
389900.0,2.0,1.0,0.22,New York,920.0,6
325000.0,4.0,2.0,0.18,New York,1993.0,6
299977.0,6.0,5.0,0.09,New York,3920.0,6
54900.0,7.0,3.0,0.13,New York,2846.0,6
230000.0,3.0,2.0,0.15,New York,1310.0,6
119900.0,2.0,2.0,0.3,New York,1422.0,6
329900.0,5.0,5.0,0.34,New York,3119.0,6
849999.0,4.0,4.0,0.08,New York,2256.0,6
374900.0,3.0,3.0,5.9,New York,2269.0,6
224900.0,3.0,2.0,0.52,New York,1530.0,6
300000.0,4.0,3.0,0.6,New York,2568.0,6
185000.0,3.0,2.0,0.15,New York,2177.0,6
274900.0,4.0,2.0,0.4,New York,2166.0,6
530000.0,3.0,2.0,4.12,New York,1658.0,6
179000.0,3.0,2.0,5.13,New York,1848.0,6
239000.0,3.0,2.0,0.17,New York,1720.0,6
174900.0,4.0,3.0,0.12,New York,1652.0,6
214900.0,4.0,2.0,0.18,New York,2264.0,6
539900.0,5.0,3.0,0.93,New York,3384.0,6
255000.0,3.0,2.0,11.6,New York,1240.0,6
1195000.0,4.0,3.0,524.0,New York,2332.0,6
399500.0,3.0,3.0,0.92,New York,1736.0,6
2595000.0,6.0,4.0,0.04,New York,3952.0,6
219900.0,4.0,2.0,0.11,New York,1322.0,6
325000.0,4.0,3.0,0.57,New York,2075.0,6
239000.0,4.0,3.0,0.06,New York,1866.0,6
648000.0,3.0,3.0,0.18,New York,1287.0,6
1248888.0,5.0,4.0,0.15,New York,3000.0,6
2150000.0,3.0,3.0,108.49,New York,3788.0,6
60000.0,4.0,1.0,4320.0,New York,1768.0,6
279999.0,1.0,1.0,0.02,New York,1000.0,6
99900.0,3.0,1.0,0.18,New York,1056.0,6
149900.0,2.0,1.0,8.26,New York,936.0,6
197700.0,4.0,4.0,0.64,New York,2400.0,6
3800000.0,5.0,7.0,0.57,New York,3775.0,6
142900.0,3.0,2.0,0.01,New York,1106.0,6
575000.0,4.0,2.0,0.21,New York,2011.0,6
699000.0,4.0,4.0,2.41,New York,2836.0,6
125000.0,2.0,2.0,0.1,New York,1120.0,6
289000.0,6.0,3.0,0.05,New York,2520.0,6
144900.0,2.0,1.0,0.14,New York,1000.0,6
164900.0,2.0,2.0,0.05,New York,1248.0,6
59900.0,3.0,2.0,0.09,New York,1643.0,6
139900.0,3.0,1.0,0.16,New York,1008.0,6
700000.0,3.0,2.0,0.04,New York,1192.0,6
705000.0,5.0,4.0,0.36,New York,3038.0,6
169900.0,4.0,2.0,0.17,New York,2172.0,6
329000.0,3.0,3.0,0.5,New York,2455.0,6
214900.0,3.0,2.0,0.44,New York,1248.0,6
1198000.0,4.0,3.0,0.06,New York,1500.0,6
429000.0,4.0,3.0,1.0,New York,4844.0,6
135000.0,4.0,2.0,0.11,New York,1882.0,6
139500.0,3.0,2.0,0.11,New York,1584.0,6
89900.0,5.0,2.0,0.16,New York,2888.0,6
227000.0,3.0,1.0,0.23,New York,1834.0,6
2995000.0,6.0,6.0,0.64,New York,4249.0,6
2999999.0,4.0,5.0,0.14,New York,4860.0,6
549999.0,3.0,2.0,0.04,New York,843.0,6
4200000.0,6.0,5.0,0.87,New York,4025.0,6
119000.0,4.0,2.0,0.13,New York,1522.0,6
115900.0,3.0,2.0,0.17,New York,2158.0,6
1299000.0,5.0,3.0,0.05,New York,1720.0,6
32500000.0,8.0,8.0,0.05,New York,11371.0,6
369500.0,2.0,1.0,2.93,New York,1792.0,6
359900.0,3.0,1.0,0.89,New York,1900.0,6
189900.0,3.0,1.0,0.38,New York,1152.0,6
189100.0,3.0,2.0,0.11,New York,4794.0,6
699900.0,3.0,2.0,0.02,New York,1920.0,6
425000.0,3.0,3.0,0.62,New York,2712.0,6
249900.0,3.0,2.0,0.3,New York,1518.0,6
689000.0,5.0,2.0,0.09,New York,2000.0,6
329000.0,2.0,2.0,2.3,New York,1144.0,6
1100000.0,3.0,2.0,0.08,New York,1320.0,6
998000.0,5.0,3.0,1.0,New York,2500.0,6
369000.0,3.0,2.0,0.25,New York,2592.0,6
199000.0,3.0,1.0,0.5,New York,1568.0,6
129900.0,2.0,1.0,0.26,New York,1344.0,6
165000.0,2.0,2.0,0.02,New York,1110.0,6
720000.0,4.0,4.0,0.11,New York,2800.0,6
239900.0,4.0,3.0,0.28,New York,2349.0,6
100000.0,3.0,2.0,0.27,New York,1344.0,6
375000.0,4.0,3.0,0.07,New York,1917.0,6
2800000.0,7.0,7.0,0.05,New York,3600.0,6
25000.0,3.0,1.0,0.74,New York,512.0,6
139900.0,3.0,2.0,0.18,New York,1344.0,6
459999.0,3.0,2.0,0.44,New York,1380.0,6
599000.0,5.0,2.0,0.05,New York,1480.0,6
174900.0,3.0,2.0,0.09,New York,1543.0,6
899000.0,4.0,2.0,0.13,New York,1152.0,6
189900.0,2.0,1.0,1.03,New York,720.0,6
425000.0,3.0,2.0,0.28,New York,1638.0,6
799900.0,3.0,2.0,0.09,New York,1253.0,6
479000.0,4.0,4.0,0.76,New York,3146.0,6
1390000.0,7.0,3.0,0.06,New York,3192.0,6
99900.0,2.0,2.0,0.53,New York,1552.0,6
219900.0,3.0,1.0,0.56,New York,1110.0,6
1168000.0,4.0,3.0,0.04,New York,1584.0,6
129900.0,3.0,2.0,0.09,New York,1596.0,6
2089000.0,6.0,5.0,0.43,New York,6100.0,6
299900.0,3.0,3.0,1.01,New York,2203.0,6
274900.0,3.0,2.0,0.22,New York,2400.0,6
369900.0,5.0,3.0,0.3,New York,2216.0,6
500000.0,3.0,3.0,0.8,New York,2617.0,6
289000.0,4.0,3.0,3.2,New York,2076.0,6
312500.0,4.0,3.0,0.64,New York,2141.0,6
374000.0,5.0,3.0,15.9,New York,4280.0,6
1690000.0,3.0,4.0,0.09,New York,3100.0,6
169999.0,3.0,2.0,0.16,New York,1566.0,6
174900.0,4.0,1.0,0.14,New York,1296.0,6
669990.0,4.0,3.0,0.54,New York,2400.0,6
369900.0,3.0,3.0,0.37,New York,2236.0,6
899000.0,3.0,3.0,1.33,New York,2200.0,6
759999.0,4.0,3.0,0.95,New York,3776.0,6
74900.0,1.0,1.0,0.46,New York,720.0,6
425000.0,5.0,4.0,0.18,New York,2488.0,6
239900.0,4.0,2.0,0.16,New York,1680.0,6
1349000.0,5.0,2.0,0.04,New York,1968.0,6
299900.0,2.0,1.0,0.55,New York,640.0,6
312000.0,4.0,2.0,0.45,New York,4520.0,6
1300000.0,7.0,3.0,0.06,New York,2688.0,6
269900.0,4.0,3.0,0.65,New York,1965.0,6
599000.0,3.0,2.0,0.04,New York,3534.0,6
315000.0,4.0,2.0,0.26,New York,2600.0,6
690000.0,4.0,2.0,0.04,New York,1248.0,6
169000.0,3.0,2.0,0.11,New York,1242.0,6
225000.0,4.0,2.0,0.34,New York,1688.0,6
614900.0,3.0,2.0,0.06,New York,1440.0,6
1388000.0,4.0,3.0,0.06,New York,1320.0,6
599000.0,3.0,2.0,0.14,New York,1876.0,6
349900.0,4.0,2.0,0.48,New York,2462.0,6
724900.0,2.0,2.0,0.1,New York,1548.0,6
279900.0,3.0,2.0,0.22,New York,1425.0,6
451000.0,4.0,2.0,0.26,New York,1540.0,6
115000.0,2.0,1.0,0.13,New York,1032.0,6
449000.0,2.0,2.0,0.13,New York,2700.0,6
130000.0,3.0,1.0,0.48,New York,1607.0,6
45000.0,4.0,2.0,0.29,New York,1911.0,6
599987.0,3.0,4.0,0.03,New York,1536.0,6
1565000.0,1.0,1.0,0.47,New York,754.0,6
499900.0,4.0,2.0,0.47,New York,1682.0,6
349900.0,3.0,4.0,0.9,New York,2063.0,6
89900.0,2.0,1.0,0.23,New York,1120.0,6
489000.0,1.0,2.0,0.02,New York,1008.0,6
289900.0,3.0,2.0,0.38,New York,1810.0,6
165000.0,3.0,1.0,0.17,New York,936.0,6
299000.0,2.0,2.0,0.15,New York,940.0,6
1050000.0,5.0,2.0,0.05,New York,1118.0,6
709000.0,4.0,4.0,0.73,New York,4010.0,6
400000.0,3.0,3.0,0.92,New York,1927.0,6
179900.0,3.0,2.0,0.25,New York,1628.0,6
169000.0,5.0,4.0,0.11,New York,2406.0,6
174500.0,3.0,2.0,0.12,New York,1768.0,6
250000.0,1.0,1.0,0.02,New York,750.0,6
449900.0,3.0,3.0,0.07,New York,2553.0,6
699000.0,4.0,2.0,0.27,New York,2148.0,6
492500.0,1.0,1.0,0.07,New York,615.0,6
250000.0,2.0,2.0,0.21,New York,1162.0,6
1199000.0,4.0,2.0,0.09,New York,2367.0,6
116000.0,4.0,2.0,0.12,New York,1792.0,6
65000.0,3.0,2.0,0.1,New York,1784.0,6
137000.0,3.0,2.0,2.02,New York,1064.0,6
299900.0,4.0,3.0,0.44,New York,2050.0,6
849900.0,4.0,3.0,0.46,New York,2400.0,6
340000.0,5.0,3.0,0.57,New York,2700.0,6
525000.0,4.0,6.0,1.6,New York,4100.0,6
219000.0,2.0,1.0,0.24,New York,820.0,6
450000.0,3.0,2.0,0.4,New York,1875.0,6
169900.0,4.0,2.0,0.11,New York,1334.0,6
118000.0,3.0,1.0,0.33,New York,1176.0,6
169000.0,4.0,2.0,0.29,New York,2840.0,6
449000.0,3.0,3.0,1.0,New York,2111.0,6
158000.0,4.0,2.0,7.9,New York,1960.0,6
719000.0,3.0,3.0,0.29,New York,3737.0,6
99000.0,2.0,1.0,3.0,New York,1249.0,6
59900.0,3.0,2.0,0.18,New York,1920.0,6
699000.0,3.0,2.0,0.03,New York,1480.0,6
139900.0,3.0,1.0,0.11,New York,1188.0,6
780000.0,3.0,3.0,2.48,New York,1842.0,6
225000.0,3.0,1.0,0.32,New York,1160.0,6
65900.0,4.0,2.0,0.09,New York,1444.0,6
795000.0,3.0,2.0,0.6,New York,1363.0,6
224900.0,5.0,3.0,0.18,New York,2285.0,6
520000.0,4.0,3.0,1.61,New York,480.0,6
149999.0,4.0,3.0,0.08,New York,1008.0,6
175000.0,3.0,3.0,0.41,New York,1712.0,6
1900000.0,4.0,5.0,40.0,New York,6656.0,6
687500.0,4.0,2.0,0.17,New York,1750.0,6
674900.0,6.0,4.0,0.46,New York,3366.0,6
219900.0,3.0,2.0,0.41,New York,1760.0,6
319000.0,3.0,1.0,0.17,New York,1351.0,6
235000.0,4.0,3.0,0.54,New York,1728.0,6
110000.0,3.0,1.0,0.25,New York,1382.0,6
5850000.0,4.0,4.0,0.04,New York,3550.0,6
119900.0,3.0,2.0,0.12,New York,1869.0,6
199000.0,3.0,2.0,3.0,New York,1500.0,6
84000.0,2.0,2.0,0.33,New York,1128.0,6
215000.0,4.0,2.0,45.23,New York,1978.0,6
141000.0,3.0,1.0,0.07,New York,1868.0,6
299000.0,4.0,4.0,0.58,New York,1763.0,6
729999.0,3.0,3.0,0.06,New York,1888.0,6
90000.0,2.0,1.0,0.08,New York,910.0,6
1490000.0,3.0,4.0,2.06,New York,3315.0,6
675000.0,4.0,4.0,0.49,New York,3212.0,6
199900.0,4.0,1.0,1.8,New York,1632.0,6
448000.0,2.0,2.0,0.03,New York,1008.0,6
434900.0,4.0,3.0,0.47,New York,1950.0,6
164000.0,3.0,1.0,0.18,New York,1449.0,6
279900.0,3.0,2.0,0.26,New York,1896.0,6
999000.0,3.0,4.0,0.34,New York,3222.0,6
749900.0,5.0,6.0,0.3,New York,4268.0,6
1195000.0,4.0,3.0,0.15,New York,2485.0,6
174900.0,2.0,2.0,0.14,New York,1421.0,6
609000.0,3.0,3.0,5.93,New York,1484.0,6
245000.0,3.0,2.0,0.12,New York,1555.0,6
149900.0,3.0,2.0,0.21,New York,960.0,6
269900.0,3.0,3.0,0.46,New York,2055.0,6
199900.0,3.0,2.0,2.7,New York,1812.0,6
769999.0,3.0,2.0,0.27,New York,1752.0,6
1260000.0,2.0,2.0,3.51,New York,1180.0,6
259900.0,4.0,4.0,0.39,New York,2206.0,6
169900.0,4.0,2.0,0.49,New York,1599.0,6
199000.0,1.0,1.0,0.01,New York,580.0,6
1400000.0,7.0,6.0,0.09,New York,2830.0,6
599999.0,3.0,1.0,0.03,New York,1032.0,6
205000.0,1.0,1.0,0.01,New York,810.0,6
249000.0,4.0,2.0,0.4,New York,5208.0,6
244900.0,3.0,2.0,0.24,New York,1425.0,6
279900.0,3.0,2.0,0.25,New York,1920.0,6
180000.0,6.0,2.0,0.11,New York,2190.0,6
4100000.0,5.0,6.0,0.92,New York,3024.0,6
114900.0,4.0,1.0,0.11,New York,1512.0,6
629000.0,6.0,2.0,0.07,New York,2600.0,6
249900.0,3.0,1.0,1.87,New York,1100.0,6
499999.0,3.0,2.0,0.13,New York,1200.0,6
449000.0,2.0,1.0,0.71,New York,1688.0,6
2295000.0,3.0,2.0,1.3,New York,1815.0,6
250000.0,2.0,1.0,0.24,New York,864.0,6
130000.0,3.0,2.0,0.26,New York,1704.0,6
249900.0,3.0,1.0,0.18,New York,1164.0,6
155000.0,3.0,2.0,0.11,New York,1568.0,6
499000.0,2.0,2.0,0.65,New York,1300.0,6
895000.0,4.0,4.0,0.93,New York,3275.0,6
199900.0,3.0,2.0,0.48,New York,1390.0,6
279900.0,4.0,2.0,0.21,New York,2434.0,6
199900.0,3.0,2.0,0.14,New York,1340.0,6
214900.0,3.0,2.0,0.24,New York,1744.0,6
788000.0,3.0,3.0,0.04,New York,1218.0,6
677000.0,4.0,4.0,9.0,New York,4974.0,6
1000000.0,5.0,4.0,1.2,New York,3416.0,6
575000.0,4.0,4.0,3.6,New York,2312.0,6
679000.0,3.0,2.0,0.19,New York,1566.0,6
1200000.0,6.0,4.0,0.13,New York,3500.0,6
225000.0,3.0,1.0,0.36,New York,1512.0,6
828000.0,5.0,3.0,0.92,New York,1400.0,6
169900.0,4.0,1.0,0.16,New York,1108.0,6
119900.0,3.0,2.0,0.72,New York,1260.0,6
139900.0,3.0,1.0,0.11,New York,1439.0,6
100000.0,2.0,1.0,2.0,New York,1400.0,6
1099000.0,6.0,4.0,0.53,New York,4000.0,6
126900.0,3.0,2.0,0.13,New York,910.0,6
740000.0,2.0,3.0,0.03,New York,810.0,6
428800.0,3.0,2.0,2.45,New York,1320.0,6
775000.0,5.0,2.0,0.07,New York,1320.0,6
649990.0,4.0,3.0,0.25,New York,2250.0,6
129900.0,3.0,2.0,0.14,New York,1064.0,6
459900.0,4.0,3.0,0.66,New York,28750.0,6
179900.0,3.0,3.0,0.23,New York,1746.0,6
120000.0,3.0,1.0,0.12,New York,1404.0,6
699000.0,5.0,3.0,0.15,New York,2845.0,6
6195000.0,5.0,6.0,0.04,New York,4440.0,6
74900.0,2.0,1.0,0.62,New York,1320.0,6
247900.0,4.0,3.0,0.9,New York,1792.0,6
249900.0,3.0,1.0,0.37,New York,960.0,6
850000.0,4.0,3.0,0.32,New York,2658.0,6
465000.0,1.0,1.0,0.09,New York,588.0,6
470000.0,3.0,1.0,0.17,New York,967.0,6
285000.0,3.0,2.0,0.14,New York,1489.0,6
239900.0,4.0,3.0,0.7,New York,2384.0,6
897000.0,4.0,4.0,0.19,New York,2642.0,6
189900.0,3.0,2.0,0.01,New York,1246.0,6
99999.0,1.0,1.0,0.01,New York,858.0,6
5250000.0,3.0,3.0,0.11,New York,2845.0,6
495000.0,3.0,3.0,0.23,New York,1829.0,6
575000.0,4.0,2.0,0.17,New York,1916.0,6
140000.0,5.0,2.0,0.06,New York,2116.0,6
139900.0,2.0,1.0,0.23,New York,1400.0,6
89900.0,3.0,2.0,1.13,New York,1152.0,6
220000.0,2.0,2.0,0.1,New York,1260.0,6
139900.0,4.0,2.0,0.17,New York,1533.0,6
700000.0,4.0,3.0,0.91,New York,2675.0,6
200000.0,4.0,3.0,1.0,New York,2856.0,6
1150000.0,3.0,4.0,0.09,New York,3033.0,6
750000.0,4.0,3.0,0.65,New York,2136.0,6
200000.0,2.0,1.0,5.67,New York,1637.0,6
339000.0,2.0,3.0,0.01,New York,1485.0,6
49900.0,3.0,2.0,0.14,New York,1894.0,6
189900.0,5.0,2.0,0.12,New York,1944.0,6
858000.0,2.0,4.0,0.09,New York,1040.0,6
398000.0,2.0,1.0,0.09,New York,800.0,6
66100.0,3.0,1.0,0.28,New York,1780.0,6
599000.0,4.0,3.0,2.92,New York,3000.0,6
549000.0,3.0,2.0,0.07,New York,1480.0,6
59900.0,3.0,1.0,0.09,New York,1338.0,6
159999.0,3.0,1.0,0.09,New York,1152.0,6
299900.0,3.0,3.0,0.04,New York,2146.0,6
97900.0,3.0,3.0,0.07,New York,1866.0,6
245000.0,3.0,2.0,1.49,New York,1536.0,6
209900.0,3.0,3.0,0.28,New York,1536.0,6
299900.0,4.0,2.0,0.1,New York,2192.0,6
154900.0,3.0,1.0,0.1,New York,2000.0,6
204900.0,6.0,2.0,0.13,New York,2380.0,6
89900.0,5.0,2.0,0.61,New York,2922.0,6
169000.0,3.0,2.0,0.25,New York,1400.0,6
134900.0,3.0,2.0,0.24,New York,1212.0,6
229000.0,5.0,1.0,0.85,New York,1640.0,6
748000.0,4.0,4.0,1.77,New York,2450.0,6
320000.0,5.0,3.0,1.2,New York,2944.0,6
189900.0,3.0,2.0,0.44,New York,1200.0,6
149000.0,3.0,1.0,0.25,New York,1000.0,6
695000.0,3.0,3.0,1.0,New York,2624.0,6
9800000.0,7.0,8.0,2.5,New York,15000.0,6
110000.0,2.0,2.0,0.17,New York,998.0,6
189000.0,4.0,2.0,0.14,New York,1488.0,6
